Depth,Age (95% CI Lower Bound),Age (95% CI Median),Age (95% CI Upper Bound)
2.7950294616552096,1450.0,1450.0,1521.0499999999997
2.8082760467815375,1450.0,1450.0,1522.025
2.8215226319078655,1450.0,1450.0,1522.025
2.8347692170341934,1450.0,1450.0,1522.025
2.8480158021605213,1450.0,1450.0,1522.025
2.8612623872868497,1450.0,1450.0,1522.025
2.8745089724131776,1450.0,1450.0,1522.025
2.8877555575395055,1450.0,1450.0,1522.025
2.9010021426658334,1450.0,1450.0,1522.05
2.9142487277921614,1450.0,1450.0,1522.05
2.9274953129184897,1450.0,1450.0,1522.05
2.9407418980448177,1450.0,1450.0,1523.025
2.9539884831711456,1450.0,1450.0,1523.025
2.9672350682974735,1450.0,1450.0,1523.025
2.9804816534238014,1450.0,1450.0,1523.025
2.9937282385501294,1450.0,1450.0,1523.025
3.0069748236764577,1450.0,1450.0,1523.025
3.0202214088027857,1450.0,1450.0,1523.025
3.0334679939291136,1450.0,1450.0,1523.025
3.0467145790554415,1450.0,1450.0,1523.025
3.0599611641817694,1450.0,1450.0,1523.025
3.073207749308098,1450.0,1450.0,1523.0500000000002
3.0864543344344257,1450.0,1450.0,1524.025
3.0997009195607537,1450.0,1450.0,1524.025
3.1129475046870816,1450.0,1450.0,1524.025
3.1261940898134095,1450.0,1450.0,1524.025
3.139440674939738,1450.0,1450.0,1524.025
3.152687260066066,1450.0,1450.0,1524.025
3.1659338451923937,1450.0,1450.0,1524.025
3.1791804303187217,1450.0,1450.0,1524.025
3.1924270154450496,1450.0,1450.0,1524.025
3.2056736005713775,1450.0,1450.0,1525.0
3.218920185697706,1450.0,1450.0,1525.0
3.232166770824034,1450.0,1450.0,1525.0
3.2454133559503617,1450.0,1450.0,1525.0249999999999
3.2586599410766897,1450.0,1450.0,1525.0249999999999
3.2719065262030176,1450.0,1450.0,1525.0249999999999
3.285153111329346,1450.0,1450.0,1525.0249999999999
3.298399696455674,1450.0,1450.0,1526.0
3.311646281582002,1450.0,1450.0,1526.0
3.3248928667083297,1450.0,1450.0,1526.0
3.3381394518346577,1450.0,1450.0,1526.0
3.3513860369609856,1450.0,1450.0,1526.0
3.364632622087314,1450.0,1450.0,1526.0
3.377879207213642,1450.0,1450.0,1526.0
3.39112579233997,1450.0,1450.0,1526.025
3.4043723774662977,1450.0,1450.0,1527.0
3.4176189625926257,1450.0,1450.0,1527.0
3.430865547718954,1450.0,1450.0,1527.0
3.444112132845282,1450.0,1450.0,1527.0
3.45735871797161,1450.0,1450.0,1527.0
3.470605303097938,1450.0,1450.0,1527.0
3.4838518882242657,1450.0,1450.0,1527.0
3.4970984733505937,1450.0,1450.0,1527.0
3.510345058476922,1450.0,1450.0,1527.0
3.52359164360325,1450.0,1450.0,1527.025
3.536838228729578,1450.0,1450.0,1527.025
3.550084813855906,1450.0,1450.0,1527.025
3.5633313989822337,1450.0,1450.0,1528.0
3.576577984108562,1450.0,1450.0,1528.0
3.58982456923489,1450.0,1450.0,1528.0
3.603071154361218,1450.0,1450.0,1528.025
3.616317739487546,1450.0,1450.0,1528.025
3.629564324613874,1450.0,1450.0,1528.025
3.6428109097402017,1450.0,1450.0,1528.025
3.65605749486653,1450.0,1450.0,1528.025
3.669304079992858,1450.0,1450.0,1528.025
3.682550665119186,1450.0,1450.0,1528.025
3.695797250245514,1450.0,1450.0,1528.025
3.709043835371842,1450.0,1450.0,1528.025
3.72229042049817,1450.0,1450.0,1528.025
3.735537005624498,1450.0,1450.0,1529.0
3.748783590750826,1450.0,1450.0,1529.0
3.762030175877154,1450.0,1450.0,1529.0249999999999
3.775276761003482,1450.0,1450.0,1529.0249999999999
3.7885233461298102,1450.0,1450.0,1529.0249999999999
3.801769931256138,1450.0,1450.0,1529.0249999999999
3.815016516382466,1450.0,1450.0,1529.0249999999999
3.828263101508794,1450.0,1450.0,1529.0249999999999
3.841509686635122,1450.0,1450.0,1530.0
3.85475627176145,1450.0,1450.0,1530.0
3.8680028568877782,1450.0,1450.0,1530.0
3.881249442014106,1450.0,1450.0,1530.0
3.894496027140434,1450.0,1450.0,1530.0
3.907742612266762,1450.0,1450.0,1530.0
3.92098919739309,1450.0,1450.0,1530.0
3.9342357825194183,1450.0,1450.0,1530.0
3.9474823676457462,1450.0,1450.0,1530.0
3.960728952772074,1450.0,1450.0,1530.025
3.973975537898402,1450.0,1450.0,1530.025
3.98722212302473,1450.0,1450.0,1531.0
4.000468708151058,1450.0,1450.0,1531.0
4.013715293277386,1450.0,1450.0,1531.0
4.026961878403714,1450.0,1450.0,1531.0
4.040208463530042,1450.0,1450.0,1531.0
4.05345504865637,1450.0,1450.0,1531.0
4.066701633782698,1450.0,1450.0,1531.0
4.079948218909026,1450.0,1450.0,1531.0
4.093194804035354,1450.0,1450.0,1531.0
4.106441389161682,1450.0,1450.0,1531.0
4.11968797428801,1450.0,1450.0,1531.0
4.1329345594143385,1450.0,1450.0,1531.0
4.146181144540666,1450.0,1450.0,1531.0
4.159427729666994,1450.0,1450.0,1532.0
4.172674314793322,1450.0,1450.0,1532.0
4.18592089991965,1450.0,1450.0,1532.0
4.199167485045979,1450.0,1450.0,1532.0
4.212414070172306,1450.0,1450.0,1532.0
4.225660655298634,1450.0,1450.0,1532.0
4.238907240424962,1450.0,1450.0,1532.0
4.25215382555129,1450.0,1450.0,1532.0
4.265400410677619,1450.0,1450.0,1532.0
4.278646995803946,1450.0,1450.0,1532.0
4.2918935809302745,1450.0,1450.0,1532.025
4.305140166056602,1450.0,1450.0,1532.025
4.31838675118293,1450.0,1450.0,1532.025
4.331633336309259,1450.0,1450.0,1532.025
4.344879921435586,1450.0,1450.0,1532.025
4.358126506561915,1450.0,1450.0,1532.025
4.371373091688242,1450.0,1450.0,1533.0
4.38461967681457,1450.0,1450.0,1533.0
4.397866261940898,1450.0,1450.0,1533.0
4.411112847067226,1450.0,1450.0,1533.0
4.424359432193555,1450.0,1450.0,1533.0249999999999
4.437606017319882,1450.0,1450.0,1533.0249999999999
4.4508526024462105,1450.0,1450.0,1533.0249999999999
4.464099187572538,1450.0,1450.0,1533.0249999999999
4.477345772698866,1450.0,1450.0,1533.0249999999999
4.490592357825195,1450.0,1450.0,1533.0249999999999
4.503838942951522,1450.0,1450.0,1533.0249999999999
4.517085528077851,1450.0,1450.0,1533.0249999999999
4.530332113204178,1450.0,1450.0,1533.0249999999999
4.543578698330506,1450.0,1450.0,1533.0249999999999
4.556825283456835,1450.0,1450.0,1534.025
4.570071868583162,1450.0,1450.0,1534.025
4.583318453709491,1450.0,1450.0,1534.025
4.596565038835818,1450.0,1450.0,1534.025
4.6098116239621465,1450.0,1450.0,1534.025
4.623058209088475,1450.0,1450.0,1534.025
4.636304794214802,1450.0,1450.0,1534.025
4.649551379341131,1450.0,1450.0,1534.025
4.662797964467458,1450.0,1450.0,1534.025
4.676044549593787,1450.0,1450.0,1535.0
4.689291134720114,1450.0,1450.0,1535.025
4.702537719846442,1450.0,1450.0,1535.025
4.715784304972771,1450.0,1450.0,1535.025
4.729030890099098,1450.0,1450.0,1535.025
4.742277475225427,1450.0,1450.0,1535.025
4.755524060351754,1450.0,1450.0,1535.025
4.7687706454780825,1450.0,1450.0,1535.025
4.782017230604411,1450.0,1450.0,1536.0
4.795263815730738,1450.0,1450.0,1536.0
4.808510400857067,1450.0,1450.0,1536.0
4.821756985983394,1450.0,1450.0,1536.025
4.835003571109723,1450.0,1450.0,1536.025
4.848250156236051,1450.0,1450.0,1536.025
4.861496741362378,1450.0,1450.0,1536.025
4.874743326488707,1450.0,1450.0,1536.025
4.887989911615034,1450.0,1450.0,1537.0
4.901236496741363,1450.0,1450.0,1537.0
4.914483081867691,1450.0,1450.0,1537.0
4.9277296669940185,1450.0,1450.0,1537.0
4.940976252120347,1450.0,1450.0,1537.0
4.954222837246674,1450.0,1450.0,1537.0
4.967469422373003,1450.0,1450.0,1537.0249999999999
4.980716007499331,1450.0,1450.0,1537.0249999999999
4.993962592625659,1450.0,1450.0,1538.0
5.007209177751987,1450.0,1450.0,1538.0
5.020455762878314,1450.0,1450.0,1538.0
5.033702348004643,1450.0,1450.0,1538.0
5.04694893313097,1450.0,1450.0,1538.0
5.060195518257299,1450.0,1450.0,1538.0
5.073442103383627,1450.0,1450.0,1538.0
5.0866886885099545,1450.0,1450.0,1538.0
5.099935273636283,1450.0,1450.0,1538.0
5.11318185876261,1450.0,1450.0,1538.0
5.126428443888939,1450.0,1450.0,1538.025
5.139675029015267,1450.0,1450.0,1538.025
5.1529216141415946,1450.0,1450.0,1538.025
5.166168199267923,1450.0,1450.0,1538.025
5.17941478439425,1450.0,1450.0,1538.025
5.192661369520579,1450.0,1450.0,1539.0
5.205907954646907,1450.0,1450.0,1539.0
5.219154539773235,1450.0,1450.0,1539.0
5.232401124899563,1450.0,1450.0,1539.0
5.2456477100258905,1450.0,1450.0,1539.0
5.258894295152219,1450.0,1450.0,1539.0
5.272140880278547,1450.0,1450.0,1539.0
5.285387465404875,1450.0,1450.0,1539.0
5.298634050531203,1450.0,1450.0,1539.025
5.3118806356575305,1450.0,1450.0,1539.025
5.325127220783859,1450.0,1450.0,1539.025
5.338373805910186,1450.0,1450.0,1539.025
5.351620391036515,1450.0,1450.0,1539.025
5.364866976162843,1450.0,1450.0,1540.0
5.378113561289171,1450.0,1450.0,1540.0
5.391360146415499,1450.0,1450.0,1540.0
5.4046067315418265,1450.0,1450.0,1540.0
5.417853316668155,1450.0,1450.0,1540.0
5.431099901794483,1450.0,1450.0,1540.0
5.444346486920811,1450.0,1450.0,1540.0
5.457593072047139,1450.0,1450.0,1541.0
5.4708396571734665,1450.0,1450.0,1541.0
5.484086242299795,1450.0,1450.0,1541.0
5.497332827426123,1450.0,1450.0,1541.0
5.510579412552451,1450.0,1450.0,1541.0
5.523825997678779,1450.0,1450.0,1541.0
5.537072582805107,1450.0,1450.0,1541.0
5.550319167931435,1450.0,1450.0,1541.0
5.563565753057763,1450.0,1450.0,1541.0
5.576812338184091,1450.0,1450.0,1541.0
5.590058923310419,1450.0,1450.0,1541.0
5.603305508436747,1450.0,1450.0,1541.0249999999999
5.616552093563075,1450.0,1450.0,1541.0249999999999
5.629798678689403,1450.0,1450.0,1542.0
5.643045263815731,1450.0,1450.0,1542.0
5.656291848942059,1450.0,1450.0,1542.0
5.669538434068387,1450.0,1450.0,1542.0
5.682785019194715,1450.0,1450.0,1542.0
5.696031604321043,1450.0,1450.0,1542.0
5.709278189447371,1450.0,1450.0,1542.0
5.722524774573699,1450.0,1450.0,1542.0
5.735771359700027,1450.0,1450.0,1542.0
5.749017944826355,1450.0,1450.0,1542.0
5.762264529952683,1450.0,1450.0,1542.0
5.775511115079011,1450.0,1450.0,1542.0
5.788757700205339,1450.0,1450.0,1542.025
5.802004285331667,1450.0,1450.0,1542.025
5.815250870457995,1450.0,1450.0,1542.025
5.828497455584323,1450.0,1450.0,1542.025
5.841744040710651,1450.0,1450.0,1542.025
5.8549906258369795,1450.0,1450.0,1543.0
5.868237210963307,1450.0,1450.0,1543.0
5.881483796089635,1450.0,1450.0,1543.0
5.894730381215963,1450.0,1450.0,1543.0
5.907976966342291,1450.0,1450.0,1543.0
5.92122355146862,1450.0,1450.0,1543.025
5.934470136594947,1450.0,1450.0,1543.025
5.947716721721275,1450.0,1450.0,1544.0
5.960963306847603,1450.0,1450.0,1544.0
5.974209891973931,1450.0,1450.0,1544.0
