Time,Pseudoproxy
6195.0,0.7113572053300407
6225.0,0.7113031846478366
6255.0,0.7105160261357206
6285.0,0.7101944744559345
6315.0,0.7039975304830991
6345.0,0.7038637649843082
6375.0,0.7053686268457066
6405.0,0.7204249627000051
6435.0,0.7331686988732828
6465.0,0.7167695632041982
6495.0,0.7113572053300407
6525.0,0.7113572053300407
6555.0,0.7113572053300407
6585.0,0.7113572053300407
6615.0,0.7113572053300407
6645.0,0.7113572053300407
6675.0,0.7113572053300407
6705.0,0.7113572053300407
6735.0,0.7114755363482018
6765.0,0.7185213767556722
6795.0,0.7276663065287853
6825.0,0.7166846735607346
6855.0,0.713862736018933
6885.0,0.713862736018933
6915.0,0.713862736018933
6945.0,0.713862736018933
6975.0,0.713862736018933
7005.0,0.7134665843494367
7035.0,0.7105160261357206
7065.0,0.7105160261357206
7095.0,0.7106935226629623
7125.0,0.7198358800226372
7155.0,0.7318078921644287
7185.0,0.718886659463909
7215.0,0.71553480475382
7245.0,0.71553480475382
7275.0,0.71553480475382
7305.0,0.7153804599475228
7335.0,0.7113829294644235
7365.0,0.7068066059577094
7395.0,0.6950043731028451
7425.0,0.6946802490096209
7455.0,0.696496372897052
7485.0,0.7097803158923701
7515.0,0.7222462314143129
7545.0,0.7064721922107321
7575.0,0.7030097237227967
7605.0,0.7030097237227967
7635.0,0.7030097237227967
7665.0,0.7030097237227967
7695.0,0.7024515100066882
7725.0,0.6989041518752894
7755.0,0.6946802490096209
7785.0,0.6946802490096209
7815.0,0.6949426351803262
7845.0,0.7062458198281627
7875.0,0.7226681072181922
7905.0,0.7072079024540823
7935.0,0.7017055101095848
7965.0,0.6996655862530226
7995.0,0.6996655862530226
8025.0,0.6996655862530226
8055.0,0.6996655862530226
8085.0,0.6996655862530226
8115.0,0.6996655862530226
8145.0,0.6996655862530226
8175.0,0.702744765138653
8205.0,0.7204481144209497
8235.0,0.732373823120852
8265.0,0.7155733909553943
8295.0,0.7088542470545866
8325.0,0.7088542470545866
8355.0,0.7088542470545866
8385.0,0.7088542470545866
8415.0,0.7088542470545866
8445.0,0.708625302258579
8475.0,0.7038894891186911
8505.0,0.7038637649843082
8535.0,0.7039692339352781
8565.0,0.7136080670885424
8595.0,0.7279286926994906
8625.0,0.7128775016720688
8655.0,0.7105160261357206
8685.0,0.7105160261357206
8715.0,0.7105160261357206
8745.0,0.7105160261357206
8775.0,0.7105160261357206
8805.0,0.7105160261357206
8835.0,0.7105160261357206
8865.0,0.7105160261357206
8895.0,0.7106858054226476
8925.0,0.7194757421412769
8955.0,0.7319931059319854
8985.0,0.7193188249215414
9015.0,0.71553480475382
9045.0,0.71553480475382
9075.0,0.71553480475382
9105.0,0.71553480475382
9135.0,0.71553480475382
9165.0,0.7101455986006071
9195.0,0.6964835108298605
9225.0,0.6963497453310695
9255.0,0.7017775376858569
9285.0,0.7211426660492875
9315.0,0.7325024437927663
9345.0,0.7127797499614137
9375.0,0.7063435715388177
9405.0,0.7063435715388177
9435.0,0.7063435715388177
9465.0,0.7063435715388177
9495.0,0.7063435715388177
9525.0,0.7063435715388177
9555.0,0.7063435715388177
9585.0,0.706346143952256
9615.0,0.711164274322169
9645.0,0.7261768791480165
9675.0,0.7383366774708031
9705.0,0.7212970108555847
9735.0,0.7155296599269434
9765.0,0.7155296599269434
9795.0,0.7155296599269434
9825.0,0.7153573082265781
9855.0,0.7146910531460615
9885.0,0.7143489221587692
9915.0,0.7106163502598136
9945.0,0.7105211709625971
9975.0,0.7116041570201163
10005.0,0.7215748315069197
10035.0,0.7305371199259144
10065.0,0.7147193496938827
10095.0,0.7105160261357206
10125.0,0.7105160261357206
10155.0,0.7105160261357206
10185.0,0.7105160261357206
10215.0,0.7105160261357206
10245.0,0.7105160261357206
10275.0,0.7105160261357206
10305.0,0.7105160261357206
10335.0,0.7121134948808971
10365.0,0.7256778309409888
10395.0,0.7343031331995677
10425.0,0.7182667078252817
10455.0,0.7155322323403818
10485.0,0.7155322323403818
10515.0,0.7155322323403818
10545.0,0.7155296599269434
10575.0,0.7146961979729382
10605.0,0.7130910119874466
10635.0,0.7105160261357206
10665.0,0.7105160261357206
10695.0,0.7124659155219426
10725.0,0.726904872151052
10755.0,0.7382440705870248
10785.0,0.7200339558573854
10815.0,0.71553480475382
10845.0,0.71553480475382
10875.0,0.71553480475382
10905.0,0.71553480475382
10935.0,0.71553480475382
10965.0,0.71553480475382
10995.0,0.71553480475382
11025.0,0.71553480475382
11055.0,0.7178551216751556
11085.0,0.7333950712558521
11115.0,0.7428281113340536
11145.0,0.7254257344240367
11175.0,0.7211709625971084
11205.0,0.7209574522817307
11235.0,0.7209574522817307
11265.0,0.7209574522817307
11295.0,0.7209574522817307
11325.0,0.7208133971291865
11355.0,0.7205535833719195
11385.0,0.7205535833719195
11415.0,0.7205690178525492
11445.0,0.7272752996861656
11475.0,0.7398132427843803
11505.0,0.7274527962134074
11535.0,0.7255697895765808
11565.0,0.7255697895765808
11595.0,0.7255697895765808
11625.0,0.7255697895765808
11655.0,0.7255697895765808
11685.0,0.7255697895765808
11715.0,0.7255697895765808
11745.0,0.7255697895765808
11775.0,0.725868189535422
11805.0,0.7350748572310541
11835.0,0.7439136698050111
11865.0,0.732204043833925
11895.0,0.7273962031177651
11925.0,0.7272315686577147
11955.0,0.7272315686577147
11985.0,0.7272315686577147
12015.0,0.7272315686577147
12045.0,0.7267685342388228
12075.0,0.7263929618768328
12105.0,0.7263929618768328
12135.0,0.7275222513762412
12165.0,0.7403200082317231
12195.0,0.7505685033698615
12225.0,0.7337809332715953
12255.0,0.7305705613006122
12285.0,0.7305705613006122
12315.0,0.7305705613006122
12345.0,0.7305705613006122
12375.0,0.7305705613006122
12405.0,0.7285949477800071
12435.0,0.7117610742398517
12465.0,0.7105160261357206
12495.0,0.7142460256212377
12525.0,0.7344780573133715
12555.0,0.7424988424139527
12585.0,0.7246154241909759
12615.0,0.7188583629160877
12645.0,0.7188583629160877
12675.0,0.7188583629160877
12705.0,0.7188583629160877
12735.0,0.7188583629160877
12765.0,0.7188583629160877
12795.0,0.7188583629160877
12825.0,0.7189098111848535
12855.0,0.7242475690693009
12885.0,0.7340844780573134
12915.0,0.7437027319030713
12945.0,0.7295724648865566
12975.0,0.7268019756135207
13005.0,0.7247208931419458
13035.0,0.7247208931419458
13065.0,0.7247208931419458
13095.0,0.7247208931419458
13125.0,0.7247208931419458
13155.0,0.7247208931419458
13185.0,0.7247208931419458
13215.0,0.7251762103205227
13245.0,0.7363018984411174
13275.0,0.7484591243504655
13305.0,0.7336368781190512
